taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
307491,307491,Aphis glycines,GCA_009761285.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch77.tar,batch77/GCA_009761285.1.fasta.gz,genbank,na,Scaffold,308063827,308063827,0.275,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/761/285/GCA_009761285.1_PRSTRT_AglyBT1_v1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis glycines,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Paraneoptera|Hemiptera|Sternorrhyncha|Aphidomorpha|Aphidoidea|Aphididae|Aphidinae|Aphidini|Aphis|Aphis|Aphis glycines,6,invertebrate_animal
2234043,2234043,Strobilurus luchuensis,GCA_019915105.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch47.tar,batch47/GCA_019915105.1.fasta.gz,genbank,reference genome,Contig,46713225,46713225,0.52,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/105/GCA_019915105.1_ASM1991510v1/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Strobilurus,Strobilurus luchuensis,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Marasmiineae|Physalacriaceae|Strobilurus|Strobilurus luchuensis,7,fungus
37042,37042,Fregata magnificens,GCA_013389945.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch88.tar,batch88/GCA_013389945.1.fasta.gz,genbank,reference genome,Scaffold,1177430334,1177430334,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/389/945/GCA_013389945.1_ASM1338994v1/,Eukaryota,,Metazoa,Chordata,Aves,Suliformes,Fregatidae,Fregata,Fregata magnificens,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Aequornithes|Suliformes|Fregatidae|Fregata|Fregata magnificens,5,non_mammal_vertebrate
402998,402998,Anisodus acutangulus,GCA_029783415.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch5.tar,batch5/GCA_029783415.1.fasta.gz,genbank,reference genome,Chromosome,1260858109,1260858109,0.37,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/783/415/GCA_029783415.1_ASM2978341v1/,Eukaryota,,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Anisodus,Anisodus acutangulus,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|eudicotyledons|Gunneridae|Pentapetalae|asterids|lamiids|Solanales|Solanaceae|Solanoideae|Hyoscyameae|Anisodus|Anisodus acutangulus,7,plant
326647,326647,Daldinia decipiens,GCF_022478715.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch5.tar,batch5/GCF_022478715.1.fasta.gz,refseq,reference genome,Scaffold,35255283,35255283,0.46,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/478/715/GCF_022478715.1_Daldec1/,Eukaryota,,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,Daldinia decipiens,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Xylariomycetidae|Xylariales|Hypoxylaceae|Daldinia|Daldinia decipiens,7,fungus
63383,63383,Melanopsichium pennsylvanicum,GCA_900208305.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch85.tar,batch85/GCA_900208305.1.fasta.gz,genbank,reference genome,Contig,21119910,21119910,0.505,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/208/305/GCA_900208305.1_version_1/,Eukaryota,,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,,Melanopsichium,Melanopsichium pennsylvanicum,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Ustilaginales|Ustilaginales incertae sedis|Melanopsichium|Melanopsichium pennsylvanicum,7,fungus
28713,28713,Lanius ludovicianus,GCA_013397235.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch31.tar,batch31/GCA_013397235.1.fasta.gz,genbank,reference genome,Scaffold,1040379146,1040379146,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/235/GCA_013397235.1_ASM1339723v1/,Eukaryota,,Metazoa,Chordata,Aves,Passeriformes,Laniidae,Lanius,Lanius ludovicianus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Australaves|Passeriformes|Corvoidea|Laniidae|Lanius|Lanius ludovicianus,5,non_mammal_vertebrate
334445,334445,Palythoa heliodiscus,GCA_025403565.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch5.tar,batch5/GCA_025403565.2.fasta.gz,genbank,reference genome,Scaffold,668467692,668467692,0.38,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/403/565/GCA_025403565.2_ASM2540356v2/,Eukaryota,,Metazoa,Cnidaria,Anthozoa,Zoantharia,Sphenopidae,Palythoa,Palythoa heliodiscus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Zoantharia|Sphenopidae|Palythoa|Palythoa heliodiscus,6,invertebrate_animal
2172118,2172118,Boletus fagicola,GCA_038093195.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch77.tar,batch77/GCA_038093195.1.fasta.gz,genbank,reference genome,Scaffold,45483707,45483707,0.49,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/195/GCA_038093195.1_MICH10009-Boletus-fagicola/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus fagicola,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Boletineae|Boletaceae|Boletoideae|Boletus|Boletus fagicola,7,fungus
1312669,1312669,Scorpiodoras heckelii,GCA_028566435.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch1.tar,batch1/GCA_028566435.1.fasta.gz,genbank,reference genome,Scaffold,991463573,991463573,0.395,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/435/GCA_028566435.1_ASM2856643v1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Siluriformes,Doradidae,Scorpiodoras,Scorpiodoras heckelii,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Otomorpha|Ostariophysi|Otophysi|Characiphysae|Siluriformes|Siluroidei|Doradidae|Scorpiodoras|Scorpiodoras heckelii,5,non_mammal_vertebrate
2878363,2878363,Auanema sp. JU1783,GCA_943334845.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch76.tar,batch76/GCA_943334845.2.fasta.gz,genbank,na,Scaffold,59698091,59698091,0.37,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/334/845/GCA_943334845.2_JU1783_megahit_v1_1/,Eukaryota,,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Auanema,Auanema sp. JU1783,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Rhabditida|Rhabditina|Rhabditomorpha|Rhabditoidea|Rhabditidae|Rhabditidae incertae sedis|Auanema|unclassified Auanema|Auanema sp. JU1783,6,invertebrate_animal
157292,157292,Ogataea pilisensis,GCA_003707685.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch21.tar,batch21/GCA_003707685.2.fasta.gz,genbank,reference genome,Scaffold,14166892,14166892,0.365,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/707/685/GCA_003707685.2_ASM370768v2/,Eukaryota,,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,Ogataea pilisensis,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Pichiomycetes|Pichiales|Pichiaceae|Ogataea|Ogataea pilisensis,7,fungus
3286092,3286092,Pseudorhiza aurosa,GCA_964026355.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch32.tar,batch32/GCA_964026355.1.fasta.gz,genbank,reference genome,Chromosome,183492334,183492334,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/026/355/GCA_964026355.1_jsPseHaec1.1/,Eukaryota,,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Lychnorhizidae,Pseudorhiza,Pseudorhiza aurosa,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Scyphozoa|Rhizostomeae|Lychnorhizidae|Pseudorhiza|Pseudorhiza aurosa,6,invertebrate_animal
109282,109282,Hippocampus guttulatus,GCA_025802095.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch83.tar,batch83/GCA_025802095.1.fasta.gz,genbank,na,Scaffold,426167879,426167879,0.435,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/802/095/GCA_025802095.1_ASM2580209v1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus guttulatus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Neoteleostei|Eurypterygia|Ctenosquamata|Acanthomorphata|Euacanthomorphacea|Percomorphaceae|Syngnathiaria|Syngnathiformes|Syngnathoidei|Syngnathidae|Hippocampinae|Hippocampus|Hippocampus guttulatus,5,non_mammal_vertebrate
110931,110931,Cynocephalus volans,GCF_027409185.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch80.tar,batch80/GCF_027409185.1.fasta.gz,refseq,reference genome,Chromosome,2814418120,2814418120,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/409/185/GCF_027409185.1_mCynVol1.pri/,Eukaryota,,Metazoa,Chordata,Mammalia,Dermoptera,Cynocephalidae,Cynocephalus,Cynocephalus volans,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Euarchontoglires|Dermoptera|Cynocephalidae|Cynocephalus|Cynocephalus volans,4,non_primate_mammal
58934,58934,Zizania latifolia,GCA_000418225.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch83.tar,batch83/GCA_000418225.1.fasta.gz,genbank,na,Scaffold,603989347,603989347,0.425,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/225/GCA_000418225.1_Zizania_latifolia_v01/,Eukaryota,,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Zizania,Zizania latifolia,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|Liliopsida|Petrosaviidae|commelinids|Poales|Poaceae|BOP clade|Oryzoideae|Oryzeae|Zizaniinae|Zizania|Zizania latifolia,7,plant
3759,3759,Prunus yedoensis,GCA_005406145.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch51.tar,batch51/GCA_005406145.1.fasta.gz,genbank,reference genome,Contig,690105700,690105700,0.38,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/406/145/GCA_005406145.1_CYE_r3.1/,Eukaryota,,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus yedoensis,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|eudicotyledons|Gunneridae|Pentapetalae|rosids|fabids|Rosales|Rosaceae|Amygdaloideae|Amygdaleae|Prunus|Prunus yedoensis,7,plant
2233771,2233771,Zeutus zeutus,GCA_018249095.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch37.tar,batch37/GCA_018249095.1.fasta.gz,genbank,reference genome,Contig,332529655,332529655,0.365,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/249/095/GCA_018249095.1_SRR7174414/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Zeutus,Zeutus zeutus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Hesperioidea|Hesperiidae|Eudaminae|Eudamini|Zeutus|Zeutus zeutus,6,invertebrate_animal
317145,317145,Delichon dasypus,GCA_037837765.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch80.tar,batch80/GCA_037837765.1.fasta.gz,genbank,reference genome,Scaffold,1155707317,1155707317,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/837/765/GCA_037837765.1_ASM3783776v1/,Eukaryota,,Metazoa,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,Delichon dasypus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Australaves|Passeriformes|Sylvioidea|Hirundinidae|Delichon|Delichon dasypus,5,non_mammal_vertebrate
990650,68786,Sphaerobolus stellatus SS14,GCA_000827215.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch75.tar,batch75/GCA_000827215.1.fasta.gz,genbank,reference genome,Scaffold,176372157,176372157,0.445,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/215/GCA_000827215.1_Sphst1/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Sphaerobolaceae,Sphaerobolus,Sphaerobolus stellatus,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Geastrales|Sphaerobolaceae|Sphaerobolus|Sphaerobolus stellatus|Sphaerobolus stellatus SS14,7,fungus
150436,150436,Panulirus versicolor,GCA_032361705.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch50.tar,batch50/GCA_032361705.1.fasta.gz,genbank,reference genome,Scaffold,1465571352,1465571352,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/361/705/GCA_032361705.1_ASM3236170v1/,Eukaryota,,Metazoa,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus versicolor,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Communostraca|Malacostraca|Eumalacostraca|Stomatocarida|Decapoda|Pleocyemata|Achelata|Palinuroidea|Palinuridae|Panulirus|Panulirus versicolor,6,invertebrate_animal
1447872,1955774,Emergomyces pasteurianus Ep9510,GCA_001883825.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch27.tar,batch27/GCA_001883825.1.fasta.gz,genbank,reference genome,Scaffold,32410993,32410993,0.445,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/883/825/GCA_001883825.1_Emmo_past_UAMH9510_V1/,Eukaryota,,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Emergomyces,Emergomyces pasteurianus,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Onygenales|Ajellomycetaceae|Emergomyces|Emergomyces pasteurianus|Emergomyces pasteurianus Ep9510,7,fungus
