taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
2747811,2747811,Thermosynechococcus sp. M98_K2018_005,GCF_015295825.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCF_015295825.1.fasta.gz,refseq,na,Contig,2370950,2370950,0.54,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/295/825/GCF_015295825.1_ASM1529582v1/,Bacteria,,Bacillati,Cyanobacteriota,Cyanophyceae,Acaryochloridales,Thermosynechococcaceae,Thermosynechococcus,Thermosynechococcus sp. M98_K2018_005,root|cellular organisms|Bacteria|Bacillati|Cyanobacteriota/Melainabacteria group|Cyanobacteriota|Cyanophyceae|Acaryochloridales|Thermosynechococcaceae|Thermosynechococcus|unclassified Thermosynechococcus|Thermosynechococcus sp. M98_K2018_005,8,bacteria
1834080,1834080,Mycobacteriaceae bacterium 1482268.1,GCA_001665255.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_001665255.1.fasta.gz,genbank,na,Contig,5314035,5314035,0.66,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/665/255/GCA_001665255.1_ASM166525v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,,Mycobacteriaceae bacterium 1482268.1,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Mycobacteriales|Mycobacteriaceae|unclassified Mycobacteriaceae|Mycobacteriaceae bacterium 1482268.1,8,bacteria
3034232,3034232,Roseicyclus amphidinii,GCF_030163755.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCF_030163755.1.fasta.gz,refseq,reference genome,Contig,3831129,3831129,0.68,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/163/755/GCF_030163755.1_ASM3016375v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseicyclus,Roseicyclus amphidinii,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Roseobacteraceae|Roseicyclus|Roseicyclus amphidinii,8,bacteria
1948563,1948563,Deltaproteobacteria bacterium UBA6967,GCA_002450295.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_002450295.1.fasta.gz,genbank,na,Scaffold,3120438,3120438,0.47,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/450/295/GCA_002450295.1_ASM245029v1/,Bacteria,,,,Deltaproteobacteria,,,,Deltaproteobacteria bacterium UBA6967,root|cellular organisms|Bacteria|delta/epsilon subdivisions|Deltaproteobacteria|unclassified Deltaproteobacteria|Deltaproteobacteria bacterium UBA6967,8,bacteria
1121030,364039,Azohydromonas australica DSM 1124,GCF_000430725.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_000430725.1.fasta.gz,refseq,reference genome,Scaffold,8786776,8786776,0.69,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/430/725/GCF_000430725.1_ASM43072v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Azohydromonas,Azohydromonas australica,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Betaproteobacteria|Burkholderiales|Sphaerotilaceae|Azohydromonas|Azohydromonas australica|Azohydromonas australica DSM 1124,8,bacteria
2613922,2613922,Alkalilimnicola sp. S0819,GCF_009295635.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_009295635.1.fasta.gz,refseq,na,Contig,2985996,2985996,0.67,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/295/635/GCF_009295635.1_ASM929563v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Alkalilimnicola,Alkalilimnicola sp. S0819,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Alkalilimnicola|unclassified Alkalilimnicola|Alkalilimnicola sp. S0819,8,bacteria
2026780,2026780,Planctomycetota bacterium,GCA_003671195.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_003671195.1.fasta.gz,genbank,na,Contig,4751782,4751782,0.555,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/671/195/GCA_003671195.1_ASM367119v1/,Bacteria,,Pseudomonadati,Planctomycetota,,,,,Planctomycetota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|PVC group|Planctomycetota|unclassified Planctomycetota|Planctomycetota bacterium,8,bacteria
1867719,1867719,Phyllobacterium zundukense,GCF_002764115.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_002764115.1.fasta.gz,refseq,reference genome,Complete Genome,6208009,6208009,0.57,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/764/115/GCF_002764115.1_ASM276411v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium zundukense,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Phyllobacteriaceae|Phyllobacterium|Phyllobacterium zundukense,8,bacteria
172733,172733,uncultured Eubacteriales bacterium,GCA_949292795.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_949292795.1.fasta.gz,genbank,na,Contig,2889938,2889938,0.485,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/292/795/GCA_949292795.1_CO.O101.metabat-bins.251/,Bacteria,,Bacillati,Bacillota,Clostridia,Eubacteriales,,,uncultured Eubacteriales bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|environmental samples|uncultured Eubacteriales bacterium,8,bacteria
244328,244328,uncultured Clostridia bacterium,GCA_944384825.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_944384825.1.fasta.gz,genbank,na,Contig,1179751,1179751,0.32,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/384/825/GCA_944384825.1_E40_bin35/,Bacteria,,Bacillati,Bacillota,Clostridia,,,,uncultured Clostridia bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|environmental samples|uncultured Clostridia bacterium,8,bacteria
2026791,2026791,Bryobacterales bacterium,GCA_003135055.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_003135055.1.fasta.gz,genbank,na,Scaffold,10710138,10710138,0.61,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/135/055/GCA_003135055.1_20111000_P2M/,Bacteria,,Pseudomonadati,Acidobacteriota,Terriglobia,Bryobacterales,,,Bryobacterales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Acidobacteriota|Terriglobia|Bryobacterales|unclassified Bryobacterales|Bryobacterales bacterium,8,bacteria
1483599,1483599,Methanosarcina sp. 2.H.T.1A.6,GCF_000979455.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_000979455.1.fasta.gz,refseq,na,Scaffold,4074625,4074625,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/979/455/GCF_000979455.1_gtlEnvA5udCFS/,Archaea,,Methanobacteriati,Methanobacteriota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. 2.H.T.1A.6,root|cellular organisms|Archaea|Methanobacteriati|Methanobacteriota|Stenosarchaea group|Methanomicrobia|Methanosarcinales|Methanosarcinaceae|Methanosarcina|unclassified Methanosarcina|Methanosarcina sp. 2.H.T.1A.6,8,archaea
1216968,319054,Janibacter anophelis NBRC 107843,GCF_001570945.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_001570945.1.fasta.gz,refseq,reference genome,Contig,3308605,3308605,0.715,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/570/945/GCF_001570945.1_ASM157094v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter anophelis,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Micrococcales|Intrasporangiaceae|Janibacter|Janibacter anophelis|Janibacter anophelis NBRC 107843,8,bacteria
1667051,1667051,uncultured Pelagibacteraceae bacterium,GCA_902603905.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_902603905.1.fasta.gz,genbank,na,Contig,855799,855799,0.285,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/603/905/GCA_902603905.1_AG-457-M07/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,,uncultured Pelagibacteraceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Candidatus Pelagibacterales|Candidatus Pelagibacteraceae|environmental samples|uncultured Pelagibacteraceae bacterium,8,bacteria
2202734,2202734,Saprospiraceae bacterium,GCA_020631105.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_020631105.1.fasta.gz,genbank,na,Scaffold,6000981,6000981,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/631/105/GCA_020631105.1_ASM2063110v1/,Bacteria,,Pseudomonadati,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,,Saprospiraceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Saprospiria|Saprospirales|Saprospiraceae|unclassified Saprospiraceae|Saprospiraceae bacterium,8,bacteria
239,239,Flavobacterium sp.,GCA_004211145.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_004211145.1.fasta.gz,genbank,na,Contig,4033895,4033895,0.475,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/211/145/GCA_004211145.1_ASM421114v1/,Bacteria,,Pseudomonadati,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|unclassified Flavobacterium|Flavobacterium sp.,8,bacteria
321120,321120,Haliaeetus ichthyaetus,GCA_025448135.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch30.tar,batch30/GCA_025448135.1.fasta.gz,genbank,reference genome,Scaffold,1319805115,1319805115,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/448/135/GCA_025448135.1_ASM2544813v1/,Eukaryota,,Metazoa,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus ichthyaetus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Accipitrimorphae|Accipitriformes|Accipitridae|Accipitrinae|Haliaeetus|Haliaeetus ichthyaetus,5,non_mammal_vertebrate
2026720,2026720,Candidatus Saccharimonadota bacterium,GCA_014191035.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_014191035.1.fasta.gz,genbank,na,Scaffold,684728,684728,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/191/035/GCA_014191035.1_ASM1419103v1/,Bacteria,,,Candidatus Saccharimonadota,,,,,Candidatus Saccharimonadota bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Candidatus Saccharimonadota|unclassified Candidatus Saccharimonadota|Candidatus Saccharimonadota bacterium,8,bacteria
2030806,2030806,Burkholderiaceae bacterium,GCA_013693755.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_013693755.1.fasta.gz,genbank,na,Complete Genome,3282734,3282734,0.69,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/693/755/GCA_013693755.1_ASM1369375v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderiaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Betaproteobacteria|Burkholderiales|Burkholderiaceae|unclassified Burkholderiaceae|Burkholderiaceae bacterium,8,bacteria
1690485,1690485,Betaproteobacteria bacterium UKL13-2,GCA_001602455.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_001602455.1.fasta.gz,genbank,na,Complete Genome,3387087,3387087,0.55,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/602/455/GCA_001602455.1_ASM160245v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,,,,Betaproteobacteria bacterium UKL13-2,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Betaproteobacteria|unclassified Betaproteobacteria|Betaproteobacteria bacterium UKL13-2,8,bacteria
2030927,2030927,Bacteroidales bacterium,GCA_031262295.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_031262295.1.fasta.gz,genbank,na,Contig,2040841,2040841,0.305,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/262/295/GCA_031262295.1_ASM3126229v1/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,,,Bacteroidales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|unclassified Bacteroidales|Bacteroidales bacterium,8,bacteria
244328,244328,uncultured Clostridia bacterium,GCA_947628515.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_947628515.1.fasta.gz,genbank,na,Contig,2899383,2899383,0.475,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/628/515/GCA_947628515.1_Lapin-016_bin66/,Bacteria,,Bacillati,Bacillota,Clostridia,,,,uncultured Clostridia bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|environmental samples|uncultured Clostridia bacterium,8,bacteria
1470621,1470621,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum,GCA_009666275.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch76.tar,batch76/GCA_009666275.1.fasta.gz,genbank,reference genome,Scaffold,24616105,24616105,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/666/275/GCA_009666275.1_ASM966627v1/,Eukaryota,,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces|Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum,7,fungus
391922,391922,Roseospira goensis,GCF_014197795.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_014197795.1.fasta.gz,refseq,reference genome,Scaffold,4186852,4186852,0.71,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/197/795/GCF_014197795.1_ASM1419779v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Roseospira,Roseospira goensis,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Roseospira|Roseospira goensis,8,bacteria
2030927,2030927,Bacteroidales bacterium,GCA_004552965.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_004552965.1.fasta.gz,genbank,na,Contig,2248797,2248797,0.535,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/552/965/GCA_004552965.1_ASM455296v1/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,,,Bacteroidales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|unclassified Bacteroidales|Bacteroidales bacterium,8,bacteria
2928852,2928852,Rhodococcus sp. ARC_M6,GCF_022810305.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_022810305.1.fasta.gz,refseq,na,Contig,6341507,6341507,0.61,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/305/GCF_022810305.1_ASM2281030v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. ARC_M6,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Mycobacteriales|Nocardiaceae|Rhodococcus|unclassified Rhodococcus (in: high G+C Gram-positive bacteria)|Rhodococcus sp. ARC_M6,8,bacteria
2760038,2760038,Pelagibacterales bacterium SAG-MED37,GCA_014653605.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_014653605.1.fasta.gz,genbank,na,Contig,977632,977632,0.29,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/653/605/GCA_014653605.1_ASM1465360v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,,,Pelagibacterales bacterium SAG-MED37,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Candidatus Pelagibacterales|unclassified Candidatus Pelagibacterales|Pelagibacterales bacterium SAG-MED37,8,bacteria
1715030,1715030,Corynebacterium sp. HMSC074A01,GCF_001831515.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_001831515.1.fasta.gz,refseq,na,Scaffold,2549445,2549445,0.645,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/831/515/GCF_001831515.1_ASM183151v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium sp. HMSC074A01,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Mycobacteriales|Corynebacteriaceae|Corynebacterium|unclassified Corynebacterium|Corynebacterium sp. HMSC074A01,8,bacteria
379532,379532,Propithecus coquereli,GCF_000956105.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch19.tar,batch19/GCF_000956105.1.fasta.gz,refseq,reference genome,Scaffold,2798135037,2798135037,0.41,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/956/105/GCF_000956105.1_Pcoq_1.0/,Eukaryota,,Metazoa,Chordata,Mammalia,Primates,Indriidae,Propithecus,Propithecus coquereli,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Euarchontoglires|Primates|Strepsirrhini|Lemuriformes|Indriidae|Propithecus|Propithecus coquereli,3,human_primate
1869227,1869227,bacterium,GCA_025774605.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_025774605.1.fasta.gz,genbank,na,Contig,2827581,2827581,0.55,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/774/605/GCA_025774605.1_ASM2577460v1/,Bacteria,,,,,,,,bacterium,root|cellular organisms|Bacteria|unclassified Bacteria|bacterium,8,bacteria
1080230,1148,Synechocystis sp. PCC 6803 substr. PCC-P,GCF_000284455.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_000284455.1.fasta.gz,refseq,na,Complete Genome,3570114,3570114,0.475,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/455/GCF_000284455.1_ASM28445v1/,Bacteria,,Bacillati,Cyanobacteriota,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,Synechocystis sp. PCC 6803,root|cellular organisms|Bacteria|Bacillati|Cyanobacteriota/Melainabacteria group|Cyanobacteriota|Cyanophyceae|Synechococcales|Merismopediaceae|Synechocystis|unclassified Synechocystis|Synechocystis sp. PCC 6803|Synechocystis sp. PCC 6803 substr. PCC-P,8,bacteria
