taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
3095514,3095514,Leccinum subgranulosum,GCA_038091575.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch75.tar,batch75/GCA_038091575.1.fasta.gz,genbank,reference genome,Scaffold,41790371,41790371,0.495,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/575/GCA_038091575.1_MICH11284-Leccinum-subgranulosum/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum subgranulosum,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Boletineae|Boletaceae|Leccinoideae|Leccinum|Leccinum subgranulosum,7,fungus
310956,310956,Panagrolaimus detritophagus,GCA_034700145.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch87.tar,batch87/GCA_034700145.1.fasta.gz,genbank,na,Contig,121465984,121465984,0.31,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/700/145/GCA_034700145.1_ASM3470014v1/,Eukaryota,,Metazoa,Nematoda,Chromadorea,Rhabditida,Panagrolaimidae,Panagrolaimus,Panagrolaimus detritophagus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Rhabditida|Tylenchina|Panagrolaimomorpha|Panagrolaimoidea|Panagrolaimidae|Panagrolaimus|Panagrolaimus detritophagus,6,invertebrate_animal
35658,35658,Mastomys coucha,GCF_008632895.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch7.tar,batch7/GCF_008632895.1.fasta.gz,refseq,reference genome,Chromosome,2507168619,2507168619,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/632/895/GCF_008632895.1_UCSF_Mcou_1/,Eukaryota,,Metazoa,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys coucha,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Euarchontoglires|Glires|Rodentia|Myomorpha|Muroidea|Muridae|Murinae|Mastomys|Mastomys coucha,4,non_primate_mammal
2585862,2585862,Cornuphallus albafascia,GCA_018247015.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch76.tar,batch76/GCA_018247015.1.fasta.gz,genbank,reference genome,Contig,86033664,86033664,0.38,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/247/015/GCA_018247015.1_SRR9330407/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Cornuphallus,Cornuphallus albafascia,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Hesperioidea|Hesperiidae|Pyrginae|Cornuphallus|Cornuphallus albafascia,6,invertebrate_animal
37427,37427,Isoetes engelmannii,GCA_011763485.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch44.tar,batch44/GCA_011763485.2.fasta.gz,genbank,reference genome,Scaffold,640967017,640967017,0.405,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/763/485/GCA_011763485.2_ASM1176348v2/,Eukaryota,,Viridiplantae,Streptophyta,Lycopodiopsida,Isoetales,Isoetaceae,Isoetes,Isoetes engelmannii,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Lycopodiopsida|Isoetales|Isoetaceae|Isoetes|Isoetes engelmannii,7,plant
45522,45522,Yamadazyma atmosphaerica,GCA_030574775.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch4.tar,batch4/GCA_030574775.1.fasta.gz,genbank,reference genome,Scaffold,11478028,11478028,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/574/775/GCA_030574775.1_ASM3057477v1/,Eukaryota,,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Yamadazyma,Yamadazyma atmosphaerica,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Pichiomycetes|Serinales|Debaryomycetaceae|Yamadazyma|Yamadazyma atmosphaerica,7,fungus
122392,122392,Darevskia mixta,GCA_034641385.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch86.tar,batch86/GCA_034641385.1.fasta.gz,genbank,reference genome,Contig,1408516084,1408516084,0.44,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/641/385/GCA_034641385.1_Dar_mix_1.0/,Eukaryota,,Metazoa,Chordata,Lepidosauria,Squamata,Lacertidae,Darevskia,Darevskia mixta,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Lepidosauria|Squamata|Bifurcata|Unidentata|Episquamata|Laterata|Lacertibaenia|Lacertidae|Lacertinae|Darevskia|Darevskia mixta,5,non_mammal_vertebrate
363177,363177,Quambalaria eucalypti,GCA_004016185.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch4.tar,batch4/GCA_004016185.1.fasta.gz,genbank,reference genome,Contig,26219376,26219376,0.6,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/016/185/GCA_004016185.1_ASM401618v1/,Eukaryota,,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,Quambalariaceae,Quambalaria,Quambalaria eucalypti,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Microstromatales|Quambalariaceae|Quambalaria|Quambalaria eucalypti,7,fungus
270110,270110,Cochlearia officinalis,GCA_900406305.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch15.tar,batch15/GCA_900406305.1.fasta.gz,genbank,reference genome,Scaffold,164468807,164468807,0.335,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/305/GCA_900406305.1_ASM90040630v1/,Eukaryota,,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Cochlearia,Cochlearia officinalis,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|eudicotyledons|Gunneridae|Pentapetalae|rosids|malvids|Brassicales|Brassicaceae|Cochlearieae|Cochlearia|Cochlearia officinalis,7,plant
70433,70433,Chionodraco myersi,GCA_009756435.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch67.tar,batch67/GCA_009756435.1.fasta.gz,genbank,reference genome,Scaffold,1120102150,1120102150,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/756/435/GCA_009756435.1_Cmyersi_v0.1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Perciformes,Channichthyidae,Chionodraco,Chionodraco myersi,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Neoteleostei|Eurypterygia|Ctenosquamata|Acanthomorphata|Euacanthomorphacea|Percomorphaceae|Eupercaria|Perciformes|Notothenioidei|Channichthyidae|Chionodraco|Chionodraco myersi,5,non_mammal_vertebrate
114840,114840,Erythrobasidium yunnanense,GCA_001600175.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch56.tar,batch56/GCA_001600175.1.fasta.gz,genbank,reference genome,Scaffold,20930538,20930538,0.51,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/600/175/GCA_001600175.1_JCM_10687_assembly_v001/,Eukaryota,,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium yunnanense,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Erythrobasidiales|Erythrobasidiaceae|Erythrobasidium|Erythrobasidium yunnanense,7,fungus
527531,527531,Megacollybia marginata,GCA_003313965.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch30.tar,batch30/GCA_003313965.1.fasta.gz,genbank,reference genome,Scaffold,99329841,99329841,0.455,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/313/965/GCA_003313965.1_ASM331396v1/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Porotheleaceae,Megacollybia,Megacollybia marginata,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Marasmiineae|Porotheleaceae|Megacollybia|Megacollybia marginata,7,fungus
62019,62019,Hetaerina titia,GCA_037158775.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch12.tar,batch12/GCA_037158775.1.fasta.gz,genbank,reference genome,Chromosome,1444697970,1444697970,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/158/775/GCA_037158775.1_HetTit1.0.p/,Eukaryota,,Metazoa,Arthropoda,Insecta,Odonata,Calopterygidae,Hetaerina,Hetaerina titia,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Palaeoptera|Odonata|Zygoptera|Calopterygoidea|Calopterygidae|Hetaerina|Hetaerina titia,6,invertebrate_animal
2116648,2116648,Zygotorulaspora chibaensis,GCA_030565665.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch12.tar,batch12/GCA_030565665.1.fasta.gz,genbank,na,Scaffold,10874240,10874240,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/565/665/GCA_030565665.1_ASM3056566v1/,Eukaryota,,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora chibaensis,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Zygotorulaspora|Zygotorulaspora chibaensis,7,fungus
77173,77173,Dendroctonus valens,GCA_024550625.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch78.tar,batch78/GCA_024550625.1.fasta.gz,genbank,reference genome,Scaffold,322406506,322406506,0.37,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/550/625/GCA_024550625.1_ASM2455062v1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Neuropteroidea|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Scolytinae|Dendroctonus|Dendroctonus valens,6,invertebrate_animal
1001291,1001291,Trachelus tabidus,GCA_030142655.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch66.tar,batch66/GCA_030142655.1.fasta.gz,genbank,reference genome,Scaffold,189456192,189456192,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/142/655/GCA_030142655.1_ASM3014265v1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Hymenoptera,Cephidae,Trachelus,Trachelus tabidus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Hymenoptera|Cephoidea|Cephidae|Trachelus|Trachelus tabidus,6,invertebrate_animal
2906079,2906079,Paraconiothyrium sp. Pb-2020,GCA_022419385.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch49.tar,batch49/GCA_022419385.1.fasta.gz,genbank,na,Scaffold,39554719,39554719,0.515,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/419/385/GCA_022419385.1_ASM2241938v1/,Eukaryota,,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium sp. Pb-2020,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Massarineae|Didymosphaeriaceae|Paraconiothyrium|unclassified Paraconiothyrium|Paraconiothyrium sp. Pb-2020,7,fungus
