taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
2663014,2663014,Chitinivibrionales bacterium,GCA_014728015.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_014728015.1.fasta.gz,genbank,na,Contig,4220810,4220810,0.59,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/728/015/GCA_014728015.1_ASM1472801v1/,Bacteria,,Pseudomonadati,Fibrobacterota,Chitinivibrionia,Chitinivibrionales,,,Chitinivibrionales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|unclassified Chitinivibrionales|Chitinivibrionales bacterium,8,bacteria
443156,443156,Pedococcus dokdonensis,GCF_900104525.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_900104525.1.fasta.gz,refseq,reference genome,Chromosome,3942164,3942164,0.71,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/104/525/GCF_900104525.1_IMG-taxon_2634166372_annotated_assembly/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Pedococcus,Pedococcus dokdonensis,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Micrococcales|Intrasporangiaceae|Pedococcus|Pedococcus dokdonensis,8,bacteria
1898207,1898207,Clostridiales bacterium,GCA_007134725.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_007134725.1.fasta.gz,genbank,na,Contig,2057724,2057724,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/134/725/GCA_007134725.1_ASM713472v1/,Bacteria,,Bacillati,Bacillota,Clostridia,Eubacteriales,,,Clostridiales bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|unclassified Eubacteriales|Clostridiales bacterium,8,bacteria
194843,194843,uncultured Bacteroidales bacterium,GCA_934725785.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_934725785.1.fasta.gz,genbank,na,Contig,1629162,1629162,0.58,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/934/725/785/GCA_934725785.1_ERR7738587_bin.427/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,,,uncultured Bacteroidales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|environmental samples|uncultured Bacteroidales bacterium,8,bacteria
77133,77133,uncultured bacterium,GCA_903855135.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_903855135.1.fasta.gz,genbank,na,Contig,810483,810483,0.355,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/855/135/GCA_903855135.1_freshwater_MAG_---_LaPlata-7m-a_bin-459/,Bacteria,,,,,,,,uncultured bacterium,root|cellular organisms|Bacteria|environmental samples|uncultured bacterium,8,bacteria
174711,174711,uncultured Polaribacter sp.,GCA_913047375.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_913047375.1.fasta.gz,genbank,na,Contig,1477109,1477109,0.295,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/913/047/375/GCA_913047375.1_ERR599104_bin.16_MetaBAT_v2.12.1_MAG/,Bacteria,,Pseudomonadati,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,uncultured Polaribacter sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|environmental samples|uncultured Polaribacter sp.,8,bacteria
2762014,2762014,Candidatus Parcubacteria bacterium,GCA_027024305.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_027024305.1.fasta.gz,genbank,na,Scaffold,761325,761325,0.385,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/024/305/GCA_027024305.1_ASM2702430v1/,Bacteria,,,Candidatus Parcubacteria,,,,,Candidatus Parcubacteria bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Patescibacteria group|Parcubacteria group|Candidatus Parcubacteria|unclassified Candidatus Parcubacteria|Candidatus Parcubacteria bacterium,8,bacteria
2485925,2485925,Oscillospiraceae bacterium,GCA_015065925.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_015065925.1.fasta.gz,genbank,na,Contig,2574086,2574086,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/065/925/GCA_015065925.1_ASM1506592v1/,Bacteria,,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,,Oscillospiraceae bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|unclassified Oscillospiraceae|Oscillospiraceae bacterium,8,bacteria
236511,236511,Nocardia neocaledoniensis,GCF_003182135.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_003182135.1.fasta.gz,refseq,reference genome,Scaffold,7323073,7323073,0.695,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/182/135/GCF_003182135.1_ASM318213v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia neocaledoniensis,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Mycobacteriales|Nocardiaceae|Nocardia|Nocardia neocaledoniensis,8,bacteria
82510,82510,Trichosporon faecale,GCA_039545375.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch48.tar,batch48/GCA_039545375.1.fasta.gz,genbank,reference genome,Scaffold,24655752,24655752,0.605,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/545/375/GCA_039545375.1_JCM_2941_assembly_v001/,Eukaryota,,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon faecale,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Trichosporonales|Trichosporonaceae|Trichosporon|Trichosporon faecale,7,fungus
1350314,1350314,uncultured Tissierellia bacterium,GCA_937923265.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_937923265.1.fasta.gz,genbank,na,Contig,1519053,1519053,0.515,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/923/265/GCA_937923265.1_SRR12395645_bin.30_CONCOCT_v1.1_MAG/,Bacteria,,Bacillati,Bacillota,Tissierellia,,,,uncultured Tissierellia bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Tissierellia|environmental samples|uncultured Tissierellia bacterium,8,bacteria
2035772,2035772,Candidatus Omnitrophota bacterium,GCA_026416665.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_026416665.1.fasta.gz,genbank,na,Contig,1611510,1611510,0.36,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/416/665/GCA_026416665.1_ASM2641666v1/,Bacteria,,Pseudomonadati,Candidatus Omnitrophota,,,,,Candidatus Omnitrophota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|PVC group|Candidatus Omnitrophota|unclassified Candidatus Omnitrophota|Candidatus Omnitrophota bacterium,8,bacteria
2751220,2751220,Exiguobacterium sp. s122,GCF_018618475.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_018618475.1.fasta.gz,refseq,na,Contig,2984424,2984424,0.51,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/618/475/GCF_018618475.1_ASM1861847v1/,Bacteria,,Bacillati,Bacillota,Bacilli,Caryophanales,,Exiguobacterium,Exiguobacterium sp. s122,root|cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Caryophanales|Caryophanales incertae sedis|Caryophanales Family XII. Incertae Sedis|Exiguobacterium|unclassified Exiguobacterium|Exiguobacterium sp. s122,8,bacteria
2052174,2052174,Methylocystaceae bacterium,GCA_013373265.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_013373265.1.fasta.gz,genbank,na,Contig,3974671,3974671,0.46,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/373/265/GCA_013373265.1_ASM1337326v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,,Methylocystaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Methylocystaceae|unclassified Methylocystaceae|Methylocystaceae bacterium,8,bacteria
1667051,1667051,uncultured Pelagibacteraceae bacterium,GCA_902596925.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_902596925.1.fasta.gz,genbank,na,Contig,1123103,1123103,0.295,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/596/925/GCA_902596925.1_AG-447-P22/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,,uncultured Pelagibacteraceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Candidatus Pelagibacterales|Candidatus Pelagibacteraceae|environmental samples|uncultured Pelagibacteraceae bacterium,8,bacteria
1973975,1973975,Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16,GCA_002796325.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_002796325.1.fasta.gz,genbank,na,Scaffold,1948612,1948612,0.475,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/796/325/GCA_002796325.1_ASM279632v1/,Bacteria,,,,Deltaproteobacteria,,,,Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16,root|cellular organisms|Bacteria|delta/epsilon subdivisions|Deltaproteobacteria|unclassified Deltaproteobacteria|Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16,8,bacteria
2682144,2682144,Fimbriimonadaceae bacterium,GCA_019638675.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_019638675.1.fasta.gz,genbank,na,Contig,2846377,2846377,0.495,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/638/675/GCA_019638675.1_ASM1963867v1/,Bacteria,,Bacillati,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,Fimbriimonadaceae bacterium,root|cellular organisms|Bacteria|Bacillati|Armatimonadota|Fimbriimonadia|Fimbriimonadales|Fimbriimonadaceae|unclassified Fimbriimonadaceae|Fimbriimonadaceae bacterium,8,bacteria
2026785,2026785,Rhodobiaceae bacterium,GCA_002683015.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_002683015.1.fasta.gz,genbank,na,Contig,937359,937359,0.32,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/683/015/GCA_002683015.1_ASM268301v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhodobiaceae,,Rhodobiaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|Rhodobiaceae|unclassified Rhodobiaceae|Rhodobiaceae bacterium,8,bacteria
1056511,1056511,Photobacterium marinum,GCF_000331515.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_000331515.1.fasta.gz,refseq,reference genome,Contig,5536962,5536962,0.46,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/515/GCF_000331515.1_Photobacterium_marinum_AK15/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium marinum,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Vibrionales|Vibrionaceae|Photobacterium|Photobacterium marinum,8,bacteria
1303,1303,Streptococcus oralis,GCA_937930605.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_937930605.1.fasta.gz,genbank,na,Contig,1937481,1937481,0.405,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/930/605/GCA_937930605.1_ERR589478_bin.18_CONCOCT_v1.1_MAG/,Bacteria,,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,root|cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus oralis,8,bacteria
2498093,2498093,Muribaculaceae bacterium,GCA_017964485.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_017964485.1.fasta.gz,genbank,na,Contig,2733056,2733056,0.475,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/964/485/GCA_017964485.1_ASM1796448v1/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,,Muribaculaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|unclassified Muribaculaceae|Muribaculaceae bacterium,8,bacteria
1879010,1879010,Bacillota bacterium,GCA_021890795.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_021890795.1.fasta.gz,genbank,na,Contig,2788697,2788697,0.705,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/890/795/GCA_021890795.1_ASM2189079v1/,Bacteria,,Bacillati,Bacillota,,,,,Bacillota bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|unclassified Bacillota|Bacillota bacterium,8,bacteria
