taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
2026724,2026724,Chloroflexota bacterium,GCA_016866195.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_016866195.1.fasta.gz,genbank,na,Contig,3634265,3634265,0.555,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/866/195/GCA_016866195.1_JGI_2017-08-21/,Bacteria,,Bacillati,Chloroflexota,,,,,Chloroflexota bacterium,root|cellular organisms|Bacteria|Bacillati|Chloroflexota|unclassified Chloroflexota|Chloroflexota bacterium,8,bacteria
1985873,1985873,Sulfuriferula sp. AH1,GCF_002162035.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_002162035.1.fasta.gz,refseq,na,Complete Genome,2916145,2916145,0.55,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/162/035/GCF_002162035.1_ASM216203v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sulfuricellaceae,Sulfuriferula,Sulfuriferula sp. AH1,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Betaproteobacteria|Nitrosomonadales|Sulfuricellaceae|Sulfuriferula|unclassified Sulfuriferula|Sulfuriferula sp. AH1,8,bacteria
2137880,2137880,Candidatus Gastranaerophilales bacterium,GCA_944324345.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_944324345.1.fasta.gz,genbank,na,Contig,1764697,1764697,0.335,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/324/345/GCA_944324345.1_BRZ_HG_bin43/,Bacteria,,Bacillati,Candidatus Melainabacteria,,Candidatus Gastranaerophilales,,,Candidatus Gastranaerophilales bacterium,root|cellular organisms|Bacteria|Bacillati|Cyanobacteriota/Melainabacteria group|Candidatus Melainabacteria|Candidatus Gastranaerophilales|unclassified Candidatus Gastranaerophilales|Candidatus Gastranaerophilales bacterium,8,bacteria
2137880,2137880,Candidatus Gastranaerophilales bacterium,GCA_944323195.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_944323195.1.fasta.gz,genbank,na,Contig,1711551,1711551,0.3,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/323/195/GCA_944323195.1_E08_bin186/,Bacteria,,Bacillati,Candidatus Melainabacteria,,Candidatus Gastranaerophilales,,,Candidatus Gastranaerophilales bacterium,root|cellular organisms|Bacteria|Bacillati|Cyanobacteriota/Melainabacteria group|Candidatus Melainabacteria|Candidatus Gastranaerophilales|unclassified Candidatus Gastranaerophilales|Candidatus Gastranaerophilales bacterium,8,bacteria
285273,285273,uncultured Thalassolituus sp.,GCF_950066645.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCF_950066645.1.fasta.gz,refseq,na,Contig,3695061,3695061,0.535,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/950/066/645/GCF_950066645.1_SRR3960575_bin.1_MetaWRAP_v1.3_MAG/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,uncultured Thalassolituus sp.,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Thalassolituus|environmental samples|uncultured Thalassolituus sp.,8,bacteria
2026735,2026735,Deltaproteobacteria bacterium,GCA_016219075.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_016219075.1.fasta.gz,genbank,na,Contig,2305111,2305111,0.56,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/219/075/GCA_016219075.1_ASM1621907v1/,Bacteria,,Pseudomonadati,Myxococcota,Myxococcia,,,,Deltaproteobacteria bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Myxococcota|Myxococcia|unclassified Myxococcia|Deltaproteobacteria bacterium,8,bacteria
539824,539824,Ogataea ganodermae,GCA_030569375.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch74.tar,batch74/GCA_030569375.1.fasta.gz,genbank,reference genome,Scaffold,11607717,11607717,0.485,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/569/375/GCA_030569375.1_ASM3056937v1/,Eukaryota,,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,Ogataea ganodermae,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Pichiomycetes|Pichiales|Pichiaceae|Ogataea|Ogataea ganodermae,7,fungus
747375,747375,uncultured Solobacterium sp.,GCA_900543035.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_900543035.1.fasta.gz,genbank,na,Contig,2304658,2304658,0.54,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/543/035/GCA_900543035.1_UMGS524/,Bacteria,,Bacillati,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,uncultured Solobacterium sp.,root|cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Solobacterium|environmental samples|uncultured Solobacterium sp.,8,bacteria
157276,157276,uncultured Paracoccaceae bacterium,GCA_947500775.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_947500775.1.fasta.gz,genbank,na,Contig,3969517,3969517,0.615,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/500/775/GCA_947500775.1_2B1-5-42-J.fasta/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,,uncultured Paracoccaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Paracoccaceae|environmental samples|uncultured Paracoccaceae bacterium,8,bacteria
77133,77133,uncultured bacterium,GCA_903825265.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_903825265.1.fasta.gz,genbank,na,Contig,515119,515119,0.31,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/825/265/GCA_903825265.1_freshwater_MAG_---_AlinenLipids_bin-4189/,Bacteria,,,,,,,,uncultured bacterium,root|cellular organisms|Bacteria|environmental samples|uncultured bacterium,8,bacteria
1869227,1869227,bacterium,GCA_023244795.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_023244795.1.fasta.gz,genbank,na,Scaffold,573329,573329,0.445,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/244/795/GCA_023244795.1_ASM2324479v1/,Bacteria,,,,,,,,bacterium,root|cellular organisms|Bacteria|unclassified Bacteria|bacterium,8,bacteria
2528272,2528272,Candidatus Harrisonbacteria bacterium,GCA_023244865.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_023244865.1.fasta.gz,genbank,na,Scaffold,771439,771439,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/244/865/GCA_023244865.1_ASM2324486v1/,Bacteria,,,Candidatus Harrisoniibacteriota,,,,,Candidatus Harrisonbacteria bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Patescibacteria group|Parcubacteria group|Candidatus Harrisoniibacteriota|unclassified Candidatus Harrisoniibacteriota|Candidatus Harrisonbacteria bacterium,8,bacteria
2358,2358,Desulfomonile tiedjei,GCA_020722215.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_020722215.1.fasta.gz,genbank,na,Scaffold,3743719,3743719,0.56,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/722/215/GCA_020722215.1_ASM2072221v1/,Bacteria,,Pseudomonadati,Thermodesulfobacteriota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,Desulfomonile,Desulfomonile tiedjei,root|cellular organisms|Bacteria|Pseudomonadati|Thermodesulfobacteriota|Desulfomonilia|Desulfomonilales|Desulfomonilaceae|Desulfomonile|Desulfomonile tiedjei,8,bacteria
1660096,1660096,Comamonas sp. SCN 67-35,GCA_001725255.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_001725255.1.fasta.gz,genbank,na,Contig,3359189,3359189,0.665,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/725/255/GCA_001725255.1_ASM172525v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas sp. SCN 67-35,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Betaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas|unclassified Comamonas|Comamonas sp. SCN 67-35,8,bacteria
1677894,1677894,Flavobacterium lutivivi,GCA_014642275.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_014642275.1.fasta.gz,genbank,na,Scaffold,2872468,2872468,0.325,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/642/275/GCA_014642275.1_ASM1464227v1/,Bacteria,,Pseudomonadati,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium lutivivi,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium lutivivi,8,bacteria
670337,670337,Alaudala cheleensis,GCA_013398995.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch8.tar,batch8/GCA_013398995.1.fasta.gz,genbank,reference genome,Scaffold,1069224903,1069224903,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/995/GCA_013398995.1_ASM1339899v1/,Eukaryota,,Metazoa,Chordata,Aves,Passeriformes,Alaudidae,Alaudala,Alaudala cheleensis,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Australaves|Passeriformes|Sylvioidea|Alaudidae|Alaudala|Alaudala cheleensis,5,non_mammal_vertebrate
2056642,2056642,PVC group bacterium,GCA_945870225.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_945870225.1.fasta.gz,genbank,na,Contig,2702799,2702799,0.59,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/945/870/225/GCA_945870225.1_MiH-14oct19-80/,Bacteria,,Pseudomonadati,,,,,,PVC group bacterium,root|cellular organisms|Bacteria|Pseudomonadati|PVC group|unclassified PVC group|PVC group bacterium,8,bacteria
2052139,2052139,Patescibacteria group bacterium,GCA_023382875.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_023382875.1.fasta.gz,genbank,na,Scaffold,1008149,1008149,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/382/875/GCA_023382875.1_ASM2338287v1/,Bacteria,,,,,,,,Patescibacteria group bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Patescibacteria group|unclassified Patescibacteria group|Patescibacteria group bacterium,8,bacteria
2107588,2107588,Candidatus Sumerlaeota bacterium,GCA_017161655.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_017161655.1.fasta.gz,genbank,na,Scaffold,3109332,3109332,0.545,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/161/655/GCA_017161655.1_ASM1716165v1/,Bacteria,,,Candidatus Sumerlaeota,,,,,Candidatus Sumerlaeota bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Candidatus Sumerlaeota|unclassified Candidatus Sumerlaeota|Candidatus Sumerlaeota bacterium,8,bacteria
2172550,2172550,Candidatus Zhuqueibacterota bacterium,GCA_963169875.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_963169875.1.fasta.gz,genbank,na,Contig,5005002,5005002,0.535,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/169/875/GCA_963169875.1_ASM96316987v1/,Bacteria,,Pseudomonadati,,,,,,Candidatus Zhuqueibacterota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Candidatus Zhuqueibacterota|unclassified Candidatus Zhuqueibacterota|Candidatus Zhuqueibacterota bacterium,8,bacteria
2250274,2250274,Microcaldota archaeon,GCA_021792295.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_021792295.1.fasta.gz,genbank,na,Scaffold,629573,629573,0.555,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/792/295/GCA_021792295.1_ASM2179229v1/,Archaea,,Nanobdellati,Microcaldota,,,,,Microcaldota archaeon,root|cellular organisms|Archaea|Nanobdellati|Microcaldota|unclassified Microcaldota|Microcaldota archaeon,8,archaea
2026720,2026720,Candidatus Saccharimonadota bacterium,GCA_017460225.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_017460225.1.fasta.gz,genbank,na,Contig,694526,694526,0.525,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/460/225/GCA_017460225.1_ASM1746022v1/,Bacteria,,,Candidatus Saccharimonadota,,,,,Candidatus Saccharimonadota bacterium,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Candidatus Saccharimonadota|unclassified Candidatus Saccharimonadota|Candidatus Saccharimonadota bacterium,8,bacteria
2793269,2793269,Panacibacter microcysteis,GCF_015831355.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_015831355.1.fasta.gz,refseq,reference genome,Contig,5208671,5208671,0.425,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/831/355/GCF_015831355.1_ASM1583135v1/,Bacteria,,Pseudomonadati,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Panacibacter,Panacibacter microcysteis,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Chitinophagia|Chitinophagales|Chitinophagaceae|Panacibacter|Panacibacter microcysteis,8,bacteria
538949,538949,uncultured Alistipes sp.,GCA_947173915.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_947173915.1.fasta.gz,genbank,na,Contig,1356818,1356818,0.62,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/173/915/GCA_947173915.1_SRR14411288_bin.10_metawrap_v1.3_MAG/,Bacteria,,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured Alistipes sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|environmental samples|uncultured Alistipes sp.,8,bacteria
1974658,1974658,Candidatus Moranbacteria bacterium CG_4_8_14_3_um_filter_34_16,GCA_002782345.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_002782345.1.fasta.gz,genbank,na,Scaffold,818899,818899,0.335,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/782/345/GCA_002782345.1_ASM278234v1/,Bacteria,,,Candidatus Moraniibacteriota,,,,,Candidatus Moranbacteria bacterium CG_4_8_14_3_um_filter_34_16,root|cellular organisms|Bacteria|Bacteria incertae sedis|Bacteria candidate phyla|Patescibacteria group|Parcubacteria group|Candidatus Moraniibacteriota|unclassified Candidatus Moraniibacteriota|Candidatus Moranbacteria bacterium CG_4_8_14_3_um_filter_34_16,8,bacteria
2026760,2026760,Fidelibacterota bacterium,GCA_029938045.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_029938045.1.fasta.gz,genbank,na,Scaffold,1721555,1721555,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/938/045/GCA_029938045.1_ASM2993804v1/,Bacteria,,Pseudomonadati,Fidelibacterota,,,,,Fidelibacterota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Fidelibacterota|unclassified Fidelibacterota|Fidelibacterota bacterium,8,bacteria
1948137,1948137,Proteobacteria bacterium UBA1673,GCA_002320385.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_002320385.1.fasta.gz,genbank,na,Scaffold,1421159,1421159,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/320/385/GCA_002320385.1_ASM232038v1/,Bacteria,,Pseudomonadati,Pseudomonadota,,,,,Proteobacteria bacterium UBA1673,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|unclassified Pseudomonadota|Proteobacteria bacterium UBA1673,8,bacteria
224209,224209,uncultured Bacilli bacterium,GCA_934096785.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_934096785.1.fasta.gz,genbank,na,Contig,1132338,1132338,0.275,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/934/096/785/GCA_934096785.1_ERR7738552_bin.386/,Bacteria,,Bacillati,Bacillota,Bacilli,,,,uncultured Bacilli bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|environmental samples|uncultured Bacilli bacterium,8,bacteria
1037680,1037680,Robertmurraya kyonggiensis,GCF_005116465.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_005116465.1.fasta.gz,refseq,reference genome,Contig,4820420,4820420,0.38,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/116/465/GCF_005116465.1_ASM511646v1/,Bacteria,,Bacillati,Bacillota,Bacilli,Caryophanales,Bacillaceae,Robertmurraya,Robertmurraya kyonggiensis,root|cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Caryophanales|Bacillaceae|Robertmurraya|Robertmurraya kyonggiensis,8,bacteria
1904441,1904441,Paracoccaceae bacterium,GCA_002402045.2,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_002402045.2.fasta.gz,genbank,na,Contig,3791013,3791013,0.54,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/402/045/GCA_002402045.2_ASM240204v2/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,,Paracoccaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Paracoccaceae|unclassified Paracoccaceae|Paracoccaceae bacterium,8,bacteria
244328,244328,uncultured Clostridia bacterium,GCA_947630835.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_947630835.1.fasta.gz,genbank,na,Contig,2104718,2104718,0.445,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/630/835/GCA_947630835.1_Lapin-024_bin7/,Bacteria,,Bacillati,Bacillota,Clostridia,,,,uncultured Clostridia bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|environmental samples|uncultured Clostridia bacterium,8,bacteria
1955268,1955268,Jackrogersella multiformis,GCA_902806575.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch51.tar,batch51/GCA_902806575.1.fasta.gz,genbank,reference genome,Contig,38501162,38501162,0.46,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/806/575/GCA_902806575.1_JM/,Eukaryota,,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Jackrogersella,Jackrogersella multiformis,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Xylariomycetidae|Xylariales|Hypoxylaceae|Jackrogersella|Jackrogersella multiformis,7,fungus
1563116,293275,Symbiodinium sp. clade C Y103,GCA_003297045.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch51.tar,batch51/GCA_003297045.1.fasta.gz,genbank,na,Scaffold,703698624,703698624,0.445,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/297/045/GCA_003297045.1_SymC_ver_1.0/,Eukaryota,,,,Dinophyceae,Suessiales,Symbiodiniaceae,Cladocopium,Cladocopium sp. clade C,root|cellular organisms|Eukaryota|Sar|Alveolata|Dinophyceae|Suessiales|Symbiodiniaceae|Cladocopium|unclassified Cladocopium|Cladocopium sp. clade C|Symbiodinium clade C isolates|Symbiodinium sp. clade C Y103,7,protist_other_eukaryote
