taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
1920175,1920175,Polaribacter sp.,GCA_020740485.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_020740485.1.fasta.gz,genbank,na,Scaffold,2179149,2179149,0.345,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/740/485/GCA_020740485.1_ASM2074048v1/,Bacteria,,Pseudomonadati,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|unclassified Polaribacter|Polaribacter sp.,8,bacteria
431308,431308,uncultured Maribacter sp.,GCF_947500985.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCF_947500985.1.fasta.gz,refseq,na,Contig,4247132,4247132,0.345,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/500/985/GCF_947500985.1_2B2-74-3Z.fasta/,Bacteria,,Pseudomonadati,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,uncultured Maribacter sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Maribacter|environmental samples|uncultured Maribacter sp.,8,bacteria
1298607,1298607,Psychrobacter sp. JCM 18902,GCF_904846615.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCF_904846615.1.fasta.gz,refseq,na,Contig,3309288,3309288,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/846/615/GCF_904846615.1_Psychrobacter_sp_JCM18902/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter sp. JCM 18902,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Moraxellales|Moraxellaceae|Psychrobacter|unclassified Psychrobacter|Psychrobacter sp. JCM 18902,8,bacteria
2485925,2485925,Oscillospiraceae bacterium,GCA_017631545.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_017631545.1.fasta.gz,genbank,na,Contig,1529651,1529651,0.595,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/631/545/GCA_017631545.1_ASM1763154v1/,Bacteria,,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,,Oscillospiraceae bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|unclassified Oscillospiraceae|Oscillospiraceae bacterium,8,bacteria
1869227,1869227,bacterium,GCA_019695305.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_019695305.1.fasta.gz,genbank,na,Contig,2781265,2781265,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/695/305/GCA_019695305.1_ASM1969530v1/,Bacteria,,,,,,,,bacterium,root|cellular organisms|Bacteria|unclassified Bacteria|bacterium,8,bacteria
1962313,1962313,Chitinispirillum sp.,GCA_007115975.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_007115975.1.fasta.gz,genbank,na,Contig,3889905,3889905,0.455,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/115/975/GCA_007115975.1_ASM711597v1/,Bacteria,,Pseudomonadati,Fibrobacterota,Chitinispirillia,Chitinispirillales,Chitinispirillaceae,Chitinispirillum,Chitinispirillum sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Fibrobacterota|Chitinispirillia|Chitinispirillales|Chitinispirillaceae|Chitinispirillum|unclassified Chitinispirillum|Chitinispirillum sp.,8,bacteria
1131274,1131274,gamma proteobacterium SCGC AB-629-P17,GCA_000372785.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_000372785.1.fasta.gz,genbank,na,Scaffold,1424092,1424092,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/372/785/GCA_000372785.1_ASM37278v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,,,,gamma proteobacterium SCGC AB-629-P17,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|unclassified Gammaproteobacteria|gamma proteobacterium SCGC AB-629-P17,8,bacteria
1027371,84096,Gordonia alkanivorans NBRC 16433,GCF_000225505.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_000225505.1.fasta.gz,refseq,na,Contig,5071550,5071550,0.675,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/505/GCF_000225505.1_ASM22550v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Gordoniaceae,Gordonia,Gordonia alkanivorans,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Mycobacteriales|Gordoniaceae|Gordonia|Gordonia alkanivorans|Gordonia alkanivorans NBRC 16433,8,bacteria
2937524,2937524,Halorussus gelatinilyticus,GCF_023238445.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_023238445.1.fasta.gz,refseq,reference genome,Complete Genome,3668365,3668365,0.66,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/238/445/GCF_023238445.1_ASM2323844v1/,Archaea,,Methanobacteriati,Methanobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Halorussus,Halorussus gelatinilyticus,root|cellular organisms|Archaea|Methanobacteriati|Methanobacteriota|Stenosarchaea group|Halobacteria|Halobacteriales|Haladaptataceae|Halorussus|Halorussus gelatinilyticus,8,archaea
1898104,1898104,Bacteroidota bacterium,GCA_023417065.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_023417065.1.fasta.gz,genbank,na,Contig,5672285,5672285,0.49,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/417/065/GCA_023417065.1_ASM2341706v1/,Bacteria,,Pseudomonadati,Bacteroidota,,,,,Bacteroidota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|unclassified Bacteroidota|Bacteroidota bacterium,8,bacteria
2026806,2026806,Woeseiaceae bacterium,GCA_029246105.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_029246105.1.fasta.gz,genbank,na,Contig,1351101,1351101,0.435,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/246/105/GCA_029246105.1_ASM2924610v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Woeseiales,Woeseiaceae,,Woeseiaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Woeseiales|Woeseiaceae|unclassified Woeseiaceae|Woeseiaceae bacterium,8,bacteria
1978231,1978231,Acidobacteriota bacterium,GCA_030637805.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_030637805.1.fasta.gz,genbank,na,Contig,1929773,1929773,0.65,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/637/805/GCA_030637805.1_ASM3063780v1/,Bacteria,,Pseudomonadati,Acidobacteriota,,,,,Acidobacteriota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Acidobacteriota|unclassified Acidobacteriota|Acidobacteriota bacterium,8,bacteria
305355,305355,uncultured Chlamydiae bacterium,GCA_937894565.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_937894565.1.fasta.gz,genbank,na,Contig,2975197,2975197,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/937/894/565/GCA_937894565.1_SRR6231132_bin.17_CONCOCT_v1.1_MAG/,Bacteria,,Pseudomonadati,Chlamydiota,Chlamydiia,,,,uncultured Chlamydiae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|PVC group|Chlamydiota|Chlamydiia|environmental samples|uncultured Chlamydiae bacterium,8,bacteria
1869212,1869212,Chitinophagaceae bacterium,GCA_013205585.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_013205585.1.fasta.gz,genbank,na,Contig,1891895,1891895,0.35,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/205/585/GCA_013205585.1_ASM1320558v1/,Bacteria,,Pseudomonadati,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,,Chitinophagaceae bacterium,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Chitinophagia|Chitinophagales|Chitinophagaceae|unclassified Chitinophagaceae|Chitinophagaceae bacterium,8,bacteria
2026735,2026735,Deltaproteobacteria bacterium,GCA_024275075.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_024275075.1.fasta.gz,genbank,na,Contig,2456726,2456726,0.48,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/275/075/GCA_024275075.1_ASM2427507v1/,Bacteria,,Pseudomonadati,Myxococcota,Myxococcia,,,,Deltaproteobacteria bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Myxococcota|Myxococcia|unclassified Myxococcia|Deltaproteobacteria bacterium,8,bacteria
1658671,1658671,Arsenicicoccus sp. oral taxon 190,GCF_001189535.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCF_001189535.1.fasta.gz,refseq,na,Complete Genome,3525271,3525271,0.725,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/189/535/GCF_001189535.1_ASM118953v1/,Bacteria,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Arsenicicoccus,Arsenicicoccus sp. oral taxon 190,root|cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Micrococcales|Intrasporangiaceae|Arsenicicoccus|unclassified Arsenicicoccus|Arsenicicoccus sp. oral taxon 190,8,bacteria
1978231,1978231,Acidobacteriota bacterium,GCA_003225335.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_003225335.1.fasta.gz,genbank,na,Scaffold,7539812,7539812,0.585,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/225/335/GCA_003225335.1_ASM322533v1/,Bacteria,,Pseudomonadati,Acidobacteriota,,,,,Acidobacteriota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Acidobacteriota|unclassified Acidobacteriota|Acidobacteriota bacterium,8,bacteria
2026808,2026808,Candidatus Nitrosopelagicus sp.,GCA_030751155.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_030751155.1.fasta.gz,genbank,na,Contig,780600,780600,0.34,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/751/155/GCA_030751155.1_ASM3075115v1/,Archaea,,Thermoproteati,Nitrososphaerota,,,,Candidatus Nitrosopelagicus,Candidatus Nitrosopelagicus sp.,root|cellular organisms|Archaea|Thermoproteati|Nitrososphaerota|Nitrososphaerota incertae sedis|Candidatus Nitrosopelagicus|unclassified Candidatus Nitrosopelagicus|Candidatus Nitrosopelagicus sp.,8,archaea
1882438,1882438,Mucilaginibacter sp.,GCA_028287975.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_028287975.1.fasta.gz,genbank,na,Contig,4644146,4644146,0.425,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/287/975/GCA_028287975.1_ASM2828797v1/,Bacteria,,Pseudomonadati,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter sp.,root|cellular organisms|Bacteria|Pseudomonadati|FCB group|Bacteroidota/Chlorobiota group|Bacteroidota|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Mucilaginibacter|unclassified Mucilaginibacter|Mucilaginibacter sp.,8,bacteria
1090879,1090879,Hartigia nigra,GCA_031001745.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch7.tar,batch7/GCA_031001745.1.fasta.gz,genbank,reference genome,Scaffold,146599139,146599139,0.395,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/001/745/GCA_031001745.1_ASM3100174v1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Hymenoptera,Cephidae,Hartigia,Hartigia nigra,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Hymenoptera|Cephoidea|Cephidae|Hartigia|Hartigia nigra,6,invertebrate_animal
65656,65656,Hydrogenophaga taeniospiralis,GCF_020510445.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCF_020510445.1.fasta.gz,refseq,na,Contig,5284038,5284038,0.67,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/510/445/GCF_020510445.1_ASM2051044v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga taeniospiralis,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Betaproteobacteria|Burkholderiales|Comamonadaceae|Hydrogenophaga|Hydrogenophaga taeniospiralis,8,bacteria
2823144,2823144,Candidatus Martarchaeota archaeon,GCA_023473255.1,gtdb_v220,fasta/gtdb_v220/v214/batch2.tar,batch2/GCA_023473255.1.fasta.gz,genbank,na,Scaffold,618347,618347,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/473/255/GCA_023473255.1_ASM2347325v1/,Archaea,,Thermoproteati,Thermoproteota,,,,,Candidatus Martarchaeota archaeon,root|cellular organisms|Archaea|Thermoproteati|Thermoproteota|unclassified Thermoproteota|Candidatus Martarchaeota archaeon,8,archaea
77598,77598,Heterohyrax brucei,GCA_028571685.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch40.tar,batch40/GCA_028571685.1.fasta.gz,genbank,reference genome,Chromosome,3488059404,3488059404,0.41,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/571/685/GCA_028571685.1_mHetBru1.pri/,Eukaryota,,Metazoa,Chordata,Mammalia,Hyracoidea,Procaviidae,Heterohyrax,Heterohyrax brucei,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Afrotheria|Hyracoidea|Procaviidae|Heterohyrax|Heterohyrax brucei,4,non_primate_mammal
1506,1506,Clostridium sp.,GCF_016650035.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCF_016650035.1.fasta.gz,refseq,na,Contig,3973553,3973553,0.31,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/650/035/GCF_016650035.1_ASM1665003v1/,Bacteria,,Bacillati,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp.,root|cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|unclassified Clostridium|Clostridium sp.,8,bacteria
2026780,2026780,Planctomycetota bacterium,GCA_016794565.1,gtdb_v220,fasta/gtdb_v220/v214/batch3.tar,batch3/GCA_016794565.1.fasta.gz,genbank,na,Contig,5071233,5071233,0.7,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/794/565/GCA_016794565.1_ASM1679456v1/,Bacteria,,Pseudomonadati,Planctomycetota,,,,,Planctomycetota bacterium,root|cellular organisms|Bacteria|Pseudomonadati|PVC group|Planctomycetota|unclassified Planctomycetota|Planctomycetota bacterium,8,bacteria
2823735,2823735,Synechococcus sp. GreenBA-s,GCA_024345855.1,gtdb_v220,fasta/gtdb_v220/v220_update.tar,v220_update/GCA_024345855.1.fasta.gz,genbank,na,Contig,2852592,2852592,0.705,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/345/855/GCA_024345855.1_ASM2434585v1/,Bacteria,,Bacillati,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. GreenBA-s,root|cellular organisms|Bacteria|Bacillati|Cyanobacteriota/Melainabacteria group|Cyanobacteriota|Cyanophyceae|Synechococcales|Synechococcaceae|Synechococcus|unclassified Synechococcus|Synechococcus sp. GreenBA-s,8,bacteria
331630,331630,uncultured Erysipelotrichaceae bacterium,GCA_902803055.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_902803055.1.fasta.gz,genbank,na,Contig,1912853,1912853,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/803/055/GCA_902803055.1_Rumen_uncultured_genome_RUG14838/,Bacteria,,Bacillati,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,uncultured Erysipelotrichaceae bacterium,root|cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|environmental samples|uncultured Erysipelotrichaceae bacterium,8,bacteria
1914300,1914300,Oceanospirillales bacterium,GCA_018223185.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_018223185.1.fasta.gz,genbank,na,Scaffold,4607040,4607040,0.5,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/223/185/GCA_018223185.1_ASM1822318v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,,,Oceanospirillales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Oceanospirillales|unclassified Oceanospirillales|Oceanospirillales bacterium,8,bacteria
1909294,1909294,Hyphomicrobiales bacterium,GCA_024236395.1,gtdb_v220,fasta/gtdb_v220/v214/batch1.tar,batch1/GCA_024236395.1.fasta.gz,genbank,na,Contig,1386621,1386621,0.515,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/236/395/GCA_024236395.1_ASM2423639v1/,Bacteria,,Pseudomonadati,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,,,Hyphomicrobiales bacterium,root|cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Alphaproteobacteria|Hyphomicrobiales|unclassified Hyphomicrobiales|Hyphomicrobiales bacterium,8,bacteria
