taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
51811,51811,Cordylochernes scorpioides,GCA_030710605.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch12.tar,batch12/GCA_030710605.1.fasta.gz,genbank,reference genome,Chromosome,2619362661,2619362661,0.36,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/710/605/GCA_030710605.1_ASM3071060v1/,Eukaryota,,Metazoa,Arthropoda,Arachnida,Pseudoscorpiones,Chernetidae,Cordylochernes,Cordylochernes scorpioides,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Chelicerata|Arachnida|Pseudoscorpiones|Cheliferoidea|Chernetidae|Cordylochernes|Cordylochernes scorpioides,6,invertebrate_animal
2791105,2791105,Myrmaecium sp. VS I D KN 1,GCA_019775845.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch69.tar,batch69/GCA_019775845.1.fasta.gz,genbank,na,Scaffold,25817594,25817594,0.545,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/775/845/GCA_019775845.1_ASM1977584v1/,Eukaryota,,Fungi,Ascomycota,Dothideomycetes,Valsariales,Valsariaceae,Myrmaecium,Myrmaecium sp. VS I D KN 1,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetes incertae sedis|Valsariales|Valsariaceae|Myrmaecium|unclassified Myrmaecium|Myrmaecium sp. VS I D KN 1,7,fungus
1917152,1917152,Octopus jollyorum,GCA_034509045.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch75.tar,batch75/GCA_034509045.1.fasta.gz,genbank,reference genome,Scaffold,2566813439,2566813439,0.365,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/509/045/GCA_034509045.1_ASM3450904v1/,Eukaryota,,Metazoa,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus jollyorum,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Octopodiformes|Octopoda|Incirrata|Octopodidae|Octopus|Octopus jollyorum,6,invertebrate_animal
9489,9489,Leontocebus nigricollis,GCA_963575265.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch76.tar,batch76/GCA_963575265.1.fasta.gz,genbank,reference genome,Scaffold,2788664416,2788664416,0.41,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/575/265/GCA_963575265.1_PGDP_LeoNig/,Eukaryota,,Metazoa,Chordata,Mammalia,Primates,Cebidae,Leontocebus,Leontocebus nigricollis,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Euarchontoglires|Primates|Haplorrhini|Simiiformes|Platyrrhini|Cebidae|Callitrichinae|Leontocebus|Leontocebus nigricollis,3,human_primate
1677794,1677794,Triplophysa yarkandensis,GCA_033220385.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch88.tar,batch88/GCA_033220385.1.fasta.gz,genbank,reference genome,Chromosome,520782176,520782176,0.375,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/385/GCA_033220385.1_ASM3322038v1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,Triplophysa yarkandensis,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Otomorpha|Ostariophysi|Otophysi|Cypriniphysae|Cypriniformes|Cobitoidei|Nemacheilidae|Triplophysa|Triplophysa yarkandensis,5,non_mammal_vertebrate
988062,988062,Antitype chi,GCA_947359405.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch1.tar,batch1/GCA_947359405.1.fasta.gz,genbank,reference genome,Chromosome,632202931,632202931,0.38,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/359/405/GCA_947359405.1_ilAntChix2.1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Antitype,Antitype chi,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Noctuoidea|Noctuidae|Xyleninae|Antitype|Antitype chi,6,invertebrate_animal
721173,721173,Tetheella fluctuosa,GCA_951216915.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch82.tar,batch82/GCA_951216915.1.fasta.gz,genbank,reference genome,Chromosome,369133032,369133032,0.355,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/216/915/GCA_951216915.1_ilTetFluc1.1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Drepanidae,Tetheella,Tetheella fluctuosa,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Drepanoidea|Drepanidae|Thyatirinae|Tetheella|Tetheella fluctuosa,6,invertebrate_animal
2789351,2789351,Coemansia sp. RSA 485,GCA_027577815.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch22.tar,batch22/GCA_027577815.1.fasta.gz,genbank,na,Scaffold,24604979,24604979,0.475,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/577/815/GCA_027577815.1_UCR_CoemRSA485_1.0/,Eukaryota,,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Coemansia,Coemansia sp. RSA 485,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Fungi incertae sedis|Kickxellomycota|Kickxellomycotina|Kickxellomycetes|Kickxellales|Kickxellaceae|Coemansia|unclassified Coemansia|Coemansia sp. RSA 485,7,fungus
45501,45501,Priceomyces castillae,GCA_030574375.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch16.tar,batch16/GCA_030574375.1.fasta.gz,genbank,reference genome,Scaffold,10619056,10619056,0.37,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/574/375/GCA_030574375.1_ASM3057437v1/,Eukaryota,,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Priceomyces,Priceomyces castillae,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Pichiomycetes|Serinales|Debaryomycetaceae|Priceomyces|Priceomyces castillae,7,fungus
486640,486640,Odontomachus brunneus,GCF_010583005.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch19.tar,batch19/GCF_010583005.1.fasta.gz,refseq,reference genome,Scaffold,393036571,393036571,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/583/005/GCF_010583005.1_Obru_v1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus brunneus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Hymenoptera|Apocrita|Aculeata|Formicoidea|Formicidae|Ponerinae|Ponerini|Odontomachus|Odontomachus brunneus,6,invertebrate_animal
1442368,40355,Fonsecaea pedrosoi CBS 271.37,GCF_000835455.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch17.tar,batch17/GCF_000835455.1.fasta.gz,refseq,reference genome,Scaffold,34688880,34688880,0.525,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/455/GCF_000835455.1_Fons_pedr_CBS_271_37_V1/,Eukaryota,,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea,Fonsecaea pedrosoi,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Chaetothyriomycetidae|Chaetothyriales|Herpotrichiellaceae|Fonsecaea|Fonsecaea pedrosoi|Fonsecaea pedrosoi CBS 271.37,7,fungus
1711195,1711195,Eucalyptus caleyi,GCA_014182885.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch4.tar,batch4/GCA_014182885.2.fasta.gz,genbank,reference genome,Chromosome,589323946,589323946,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/885/GCA_014182885.2_ASM1418288v2/,Eukaryota,,Viridiplantae,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus caleyi,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|eudicotyledons|Gunneridae|Pentapetalae|rosids|malvids|Myrtales|Myrtaceae|Myrtoideae|Eucalypteae|Eucalyptus|Eucalyptus caleyi,7,plant
222702,222702,Lactarius indigo,GCA_025766275.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch13.tar,batch13/GCA_025766275.1.fasta.gz,genbank,reference genome,Contig,90316074,90316074,0.51,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/766/275/GCA_025766275.1_Lacind1/,Eukaryota,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius indigo,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetes incertae sedis|Russulales|Russulaceae|Lactarius|Lactarius indigo,7,fungus
2922060,2922060,Campoletis raptor,GCA_948107755.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch62.tar,batch62/GCA_948107755.1.fasta.gz,genbank,reference genome,Chromosome,218598667,218598667,0.365,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/107/755/GCA_948107755.1_iyCamRapt1.1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Campoletis,Campoletis raptor,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Hymenoptera|Apocrita|Ichneumonoidea|Ichneumonidae|Campopleginae|Dusona group|Campoletis|Campoletis raptor,6,invertebrate_animal
1569488,1569488,Lithobius microps,GCA_034697525.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch2.tar,batch2/GCA_034697525.1.fasta.gz,genbank,reference genome,Scaffold,772227782,772227782,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/697/525/GCA_034697525.1_ASM3469752v1/,Eukaryota,,Metazoa,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius microps,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Myriapoda|Chilopoda|Pleurostigmophora|Lithobiomorpha|Lithobiidae|Lithobius|Lithobius microps,6,invertebrate_animal
159337,159337,Myotis yumanensis,GCA_028538775.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch29.tar,batch29/GCA_028538775.1.fasta.gz,genbank,reference genome,Scaffold,1952483305,1952483305,0.43,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/538/775/GCA_028538775.1_mMyoYum1.0.hap1/,Eukaryota,,Metazoa,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis yumanensis,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Mammalia|Theria|Eutheria|Boreoeutheria|Laurasiatheria|Chiroptera|Yangochiroptera|Vespertilionidae|Myotis|Myotis yumanensis,4,non_primate_mammal
28555,28555,Debaryomyces robertsiae,GCA_030566065.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch45.tar,batch45/GCA_030566065.1.fasta.gz,genbank,na,Scaffold,10714584,10714584,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/566/065/GCA_030566065.1_ASM3056606v1/,Eukaryota,,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Debaryomyces,Debaryomyces robertsiae,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Pichiomycetes|Serinales|Debaryomycetaceae|Debaryomyces|Debaryomyces robertsiae,7,fungus
505471,505471,Lissagria laeviuscula,GCA_030264695.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch39.tar,batch39/GCA_030264695.1.fasta.gz,genbank,reference genome,Scaffold,225632040,225632040,0.345,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/264/695/GCA_030264695.1_Caltech_Lis_1.0/,Eukaryota,,Metazoa,Arthropoda,Insecta,Coleoptera,Staphylinidae,Lissagria,Lissagria laeviuscula,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Neuropteroidea|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Tachyporinae group|Aleocharinae|Falagriini|Lissagria|Lissagria laeviuscula,6,invertebrate_animal
2065413,2065413,Brachyptera putata,GCA_907164805.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch19.tar,batch19/GCA_907164805.1.fasta.gz,genbank,reference genome,Chromosome,436497185,436497185,0.365,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/907/164/805/GCA_907164805.1_iBraPut3m.1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Plecoptera,Taeniopterygidae,Brachyptera,Brachyptera putata,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Polyneoptera|Plecoptera|Nemouroidea|Taeniopterygidae|Brachypterainae|Brachyptera|Brachyptera putata,6,invertebrate_animal
152502,152502,Fusarium hostae,GCA_002234235.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch24.tar,batch24/GCA_002234235.1.fasta.gz,genbank,reference genome,Scaffold,54581980,54581980,0.46,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/235/GCA_002234235.1_Hy9/,Eukaryota,,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium hostae,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Nectriaceae|Fusarium|Fusarium redolens species complex|Fusarium hostae,7,fungus
36643,36643,Aspergillus avenaceus,GCA_009193465.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch28.tar,batch28/GCA_009193465.1.fasta.gz,genbank,reference genome,Scaffold,33765472,33765472,0.455,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/465/GCA_009193465.1_Aspave1/,Eukaryota,,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus avenaceus,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Aspergillus|Circumdati|Aspergillus avenaceus,7,fungus
3122430,3122430,Radianthus crispa,GCA_015164035.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch82.tar,batch82/GCA_015164035.2.fasta.gz,genbank,reference genome,Scaffold,275015094,275015094,0.39,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/164/035/GCA_015164035.2_ASM1516403v2/,Eukaryota,,Metazoa,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Radianthus,Radianthus crispa,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Stichodactylidae|Radianthus|Radianthus crispa,6,invertebrate_animal
243652,243652,Chlorellidium tetrabotrys,GCA_032273165.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch20.tar,batch20/GCA_032273165.1.fasta.gz,genbank,reference genome,Scaffold,204248023,204248023,0.425,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/273/165/GCA_032273165.1_ASM3227316v1/,Eukaryota,,,,Xanthophyceae,Mischococcales,Botryochloridaceae,Chlorellidium,Chlorellidium tetrabotrys,root|cellular organisms|Eukaryota|Sar|Stramenopiles|Ochrophyta|PX clade|Xanthophyceae|Mischococcales|Botryochloridaceae|Chlorellidium|Chlorellidium tetrabotrys,7,protist_other_eukaryote
