taxid,species_taxid,species_name,assembly_accession,source_category,tar_file,member_name,summary_source,refseq_category,assembly_level,genome_size_bp,available_tokens,gc_content,n_fraction,ftp_path,domain,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,human_distance_rank,major_group
43256,43256,Harpagifer antarcticus,GCA_902827135.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch89.tar,batch89/GCA_902827135.1.fasta.gz,genbank,reference genome,Scaffold,941503312,941503312,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/827/135/GCA_902827135.1_fHarAnt1.1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Perciformes,Harpagiferidae,Harpagifer,Harpagifer antarcticus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Neoteleostei|Eurypterygia|Ctenosquamata|Acanthomorphata|Euacanthomorphacea|Percomorphaceae|Eupercaria|Perciformes|Notothenioidei|Harpagiferidae|Harpagiferinae|Harpagifer|Harpagifer antarcticus,5,non_mammal_vertebrate
2993625,2993625,Aschersonia sp. MBC 593,GCA_030780945.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch54.tar,batch54/GCA_030780945.1.fasta.gz,genbank,na,Contig,29967148,29967148,0.545,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/780/945/GCA_030780945.1_ASM3078094v1/,Eukaryota,,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Aschersonia,Aschersonia sp. MBC 593,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Clavicipitaceae|Aschersonia|unclassified Aschersonia|Aschersonia sp. MBC 593,7,fungus
190219,190219,Globisporangium abappressorium,GCA_023334355.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch11.tar,batch11/GCA_023334355.1.fasta.gz,genbank,reference genome,Contig,48890314,48890314,0.535,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/355/GCA_023334355.1_ASM2333435v1/,Eukaryota,,,Oomycota,Peronosporomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium abappressorium,root|cellular organisms|Eukaryota|Sar|Stramenopiles|Oomycota|Peronosporomycetes|Pythiales|Pythiaceae|Globisporangium|Globisporangium abappressorium,7,protist_other_eukaryote
40830,40830,Barbus barbus,GCA_936440315.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch83.tar,batch83/GCA_936440315.1.fasta.gz,genbank,reference genome,Chromosome,1584913304,1584913304,0.38,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/936/440/315/GCA_936440315.1_fBarBab1.1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Barbus,Barbus barbus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Otomorpha|Ostariophysi|Otophysi|Cypriniphysae|Cypriniformes|Cyprinoidei|Cyprinidae|Barbinae|Barbus|Barbus barbus,5,non_mammal_vertebrate
371869,132692,Allancastria cerisyi ferdinandi,GCA_018248115.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch80.tar,batch80/GCA_018248115.1.fasta.gz,genbank,reference genome,Contig,149926831,149926831,0.385,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/248/115/GCA_018248115.1_SRR8954514/,Eukaryota,,Metazoa,Arthropoda,Insecta,Lepidoptera,Papilionidae,Allancastria,Allancastria cerisyi,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Panorpida|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Papilionoidea|Papilionidae|Parnassiinae|Zerynthini|Allancastria|Allancastria cerisyi|Allancastria cerisyi ferdinandi,6,invertebrate_animal
64525,64525,Podila minutissima,GCA_016098005.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch85.tar,batch85/GCA_016098005.1.fasta.gz,genbank,reference genome,Scaffold,39396580,39396580,0.495,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/098/005/GCA_016098005.1_UCR_MminAD069_1.0/,Eukaryota,,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila minutissima,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Fungi incertae sedis|Mortierellomycota|Mortierellomycotina|Mortierellomycetes|Mortierellales|Mortierellaceae|Podila|Podila minutissima,7,fungus
16752,16752,Houttuynia cordata,GCA_039654745.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch59.tar,batch59/GCA_039654745.1.fasta.gz,genbank,reference genome,Chromosome,499627886,499627886,0.395,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/745/GCA_039654745.1_CUHK_Hcor_1/,Eukaryota,,Viridiplantae,Streptophyta,Magnoliopsida,Piperales,Saururaceae,Houttuynia,Houttuynia cordata,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae|Magnoliidae|Piperales|Saururaceae|Houttuynia|Houttuynia cordata,7,plant
59628,59628,Paragonimus skrjabini miyazakii,GCA_014338405.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch17.tar,batch17/GCA_014338405.1.fasta.gz,genbank,na,Scaffold,915809684,915809684,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/338/405/GCA_014338405.1_P_miyazaki_1.0.pg.lrna/,Eukaryota,,Metazoa,Platyhelminthes,Trematoda,Plagiorchiida,Troglotrematidae,Paragonimus,Paragonimus skrjabini miyazakii,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Platyhelminthes|Rhabditophora|Neodermata|Trematoda|Digenea|Plagiorchiida|Troglotremata|Troglotrematidae|Paragonimus|Paragonimus skrjabini miyazakii,6,invertebrate_animal
1136883,1136883,Torulaspora microellipsoides,GCA_900186055.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch9.tar,batch9/GCA_900186055.1.fasta.gz,genbank,na,Scaffold,10414811,10414811,0.385,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/186/055/GCA_900186055.1_TOMI/,Eukaryota,,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora microellipsoides,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Torulaspora|Torulaspora microellipsoides,7,fungus
337708,337708,Porochilus rendahli,GCA_039654305.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch64.tar,batch64/GCA_039654305.1.fasta.gz,genbank,reference genome,Scaffold,956454809,956454809,0.405,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/654/305/GCA_039654305.1_ASM3965430v1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Siluriformes,Plotosidae,Porochilus,Porochilus rendahli,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Otomorpha|Ostariophysi|Otophysi|Characiphysae|Siluriformes|Siluroidei|Plotosidae|Porochilus|Porochilus rendahli,5,non_mammal_vertebrate
295833,295833,Endomychus coccineus,GCA_958510875.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch52.tar,batch52/GCA_958510875.1.fasta.gz,genbank,reference genome,Chromosome,906428809,906428809,0.35,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/510/875/GCA_958510875.1_icEndCocc1.1/,Eukaryota,,Metazoa,Arthropoda,Insecta,Coleoptera,Endomychidae,Endomychus,Endomychus coccineus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Eumetabola|Endopterygota|Aparaglossata|Neuropteroidea|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Endomychidae|Endomychus|Endomychus coccineus,6,invertebrate_animal
706553,706553,Cercospora janseana,GCA_026725115.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch82.tar,batch82/GCA_026725115.1.fasta.gz,genbank,reference genome,Chromosome,39019791,39019791,0.515,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/725/115/GCA_026725115.1_Cjan_RL44_1.0/,Eukaryota,,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Cercospora janseana,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Mycosphaerellales|Mycosphaerellaceae|Cercospora|Cercospora janseana,7,fungus
1229662,393283,Pestalotiopsis fici W106-1,GCF_000516985.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch31.tar,batch31/GCF_000516985.1.fasta.gz,refseq,reference genome,Scaffold,51910726,51910726,0.485,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/516/985/GCF_000516985.1_PFICI/,Eukaryota,,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,Sporocadaceae,Pestalotiopsis,Pestalotiopsis fici,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Xylariomycetidae|Amphisphaeriales|Sporocadaceae|Pestalotiopsis|Pestalotiopsis fici|Pestalotiopsis fici W106-1,7,fungus
181631,181631,Cyanoderma ruficeps,GCA_008694505.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch54.tar,batch54/GCA_008694505.1.fasta.gz,genbank,reference genome,Scaffold,1041446934,1041446934,0.42,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/694/505/GCA_008694505.1_ASM869450v1/,Eukaryota,,Metazoa,Chordata,Aves,Passeriformes,Timaliidae,Cyanoderma,Cyanoderma ruficeps,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Australaves|Passeriformes|Sylvioidea|Timaliidae|Cyanoderma|Cyanoderma ruficeps,5,non_mammal_vertebrate
52577,52577,Phrynosoma platyrhinos,GCA_020142125.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch48.tar,batch48/GCA_020142125.1.fasta.gz,genbank,reference genome,Chromosome,1901839624,1901839624,0.405,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/142/125/GCA_020142125.1_MUOH_PhPlat_1.1/,Eukaryota,,Metazoa,Chordata,Lepidosauria,Squamata,Phrynosomatidae,Phrynosoma,Phrynosoma platyrhinos,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Lepidosauria|Squamata|Bifurcata|Unidentata|Episquamata|Toxicofera|Iguania|Phrynosomatidae|Phrynosomatinae|Phrynosoma|Phrynosoma platyrhinos,5,non_mammal_vertebrate
122619,122619,Asterella californica,GCA_036924285.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch80.tar,batch80/GCA_036924285.1.fasta.gz,genbank,reference genome,Contig,516970383,516970383,0.435,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/924/285/GCA_036924285.1_cmAstCali1/,Eukaryota,,Viridiplantae,Streptophyta,Marchantiopsida,Marchantiales,Aytoniaceae,Asterella,Asterella californica,root|cellular organisms|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Marchantiophyta|Marchantiopsida|Marchantiidae|Marchantiales|Aytoniaceae|Asterella|Asterella californica,7,plant
2840130,2840130,Epizoanthus fatuus,GCA_025434785.2,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch54.tar,batch54/GCA_025434785.2.fasta.gz,genbank,reference genome,Scaffold,644501842,644501842,0.4,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/434/785/GCA_025434785.2_ASM2543478v2/,Eukaryota,,Metazoa,Cnidaria,Anthozoa,Zoantharia,Epizoanthidae,Epizoanthus,Epizoanthus fatuus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Zoantharia|Epizoanthidae|Epizoanthus|Epizoanthus fatuus,6,invertebrate_animal
82946,82946,Pythium periplocum,GCA_001922765.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch37.tar,batch37/GCA_001922765.1.fasta.gz,genbank,reference genome,Scaffold,35886464,35886464,0.535,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/922/765/GCA_001922765.1_Pythium_periplocum_1.0/,Eukaryota,,,Oomycota,Peronosporomycetes,Pythiales,Pythiaceae,Pythium,Pythium periplocum,root|cellular organisms|Eukaryota|Sar|Stramenopiles|Oomycota|Peronosporomycetes|Pythiales|Pythiaceae|Pythium|Pythium periplocum,7,protist_other_eukaryote
3040156,3040156,Podospora aff. communis PSN243,GCA_033296975.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch26.tar,batch26/GCA_033296975.1.fasta.gz,genbank,na,Scaffold,41929327,41929327,0.555,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/296/975/GCA_033296975.1_Podcom1/,Eukaryota,,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,Podospora aff. communis PSN243,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Sordariomycetidae|Sordariales|Podosporaceae|Podospora|Podospora aff. communis PSN243,7,fungus
1042426,1042426,Brachypetersius altus,GCA_037974465.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch63.tar,batch63/GCA_037974465.1.fasta.gz,genbank,reference genome,Scaffold,876164335,876164335,0.415,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/974/465/GCA_037974465.1_ASM3797446v1/,Eukaryota,,Metazoa,Chordata,Actinopteri,Characiformes,Alestidae,Brachypetersius,Brachypetersius altus,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Otomorpha|Ostariophysi|Otophysi|Characiphysae|Characiformes|Characoidei|Alestidae|Brachypetersius|Brachypetersius altus,5,non_mammal_vertebrate
2249419,2249419,Chaetothyriales sp. CBS 132003,GCA_003709865.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch8.tar,batch8/GCA_003709865.1.fasta.gz,genbank,na,Scaffold,22913932,22913932,0.54,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/709/865/GCA_003709865.1_ASM370986v1/,Eukaryota,,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,Chaetothyriales sp. CBS 132003,root|cellular organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Chaetothyriomycetidae|Chaetothyriales|unclassified Chaetothyriales|Chaetothyriales sp. CBS 132003,7,fungus
111821,111821,Strix aluco,GCA_031877785.1,ncbi_eukaryotic_genomes,fasta/ncbi_eukaryotic_genomes/batch19.tar,batch19/GCA_031877785.1.fasta.gz,genbank,na,Chromosome,1219048950,1219048950,0.425,0.0,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/877/785/GCA_031877785.1_bStrAlu1.hap2/,Eukaryota,,Metazoa,Chordata,Aves,Strigiformes,Strigidae,Strix,Strix aluco,root|cellular organisms|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amniota|Sauropsida|Sauria|Archelosauria|Archosauria|Dinosauria|Saurischia|Theropoda|Coelurosauria|Aves|Neognathae|Neoaves|Telluraves|Strigiformes|Strigidae|Strix|Strix aluco,5,non_mammal_vertebrate
